lekcionar,2
šuštarski,2
drsljaj,2
koncentriranost,2
skomizg,2
unovčljiv,2
premagovalec,2
gorečka,2
prekaren,2
senzualizem,2
podnetljiv,2
priganjalec,2
dvosmiselnost,2
izparivanje,2
zlatarnica,2
preneznaten,2
zarejati,2
ikravost,2
bale,2
podgrivka,2
iznajditeljstvo,2
krajcarček,2
šipkovje,2
verzifikacijski,2
grecist,2
utekočinjanje,2
tovariševati,2
razjasnjevanje,2
zvijačnik,2
tlačilec,2
streptokoken,2
samoopredelitev,2
brbljač,2
nariv,2
angiografija,2
bledokrven,2
kalužast,2
kostnat,2
sčakati,2
belušev,2
opominjevalec,2
scenarijski,2
pametnjakinja,2
oftalmološki,2
suvalen,2
maltarka,2
raztelešenje,2
limes,2
budnik,2
aeronavt,2
kolobarnica,2
okovanec,2
rapalski,2
neracionalnost,2
presvetljevanje,2
rokfor,2
upesnjevati,2
diskotečen,2
sanišče,2
leprozorij,2
oftalmoskop,2
neprijaznež,2
okoljevarstvo,2
neizterjan,2
drstenje,2
planotast,2
pobornica,2
sagov,2
kratkohlačen,2
hudota,2
mistifikator,2
ultralevičarski,2
oceanografski,2
krvavičnost,2
lazuren,2
krampati,2
podpepelnik,2
prerek,2
ditirambičen,2
revanšističen,2
faseten,2
priležniški,2
profanost,2
spodrs,2
videodokumentacija,2
magnetizer,2
pomaganje,2
meritven,2
poostrovati,2
činklja,2
pomemba,2
električnost,2
antigen,2
neizvršen,2
človeče,2
hlamudrati,2
sečnina,2
beduinka,2
modrikavost,2
zarobek,2
prozaik,2
napivati,2
vardevati,2
razredčenje,2
drčast,2
rešpetlin,2
protivohunstvo,2
ugankarstvo,2
izpregati,2
fugiran,2
razsekavanje,2
čehniti,2
nadprijem,2
adjektiv,2
padišah,2
nasiljevanje,2
izprevideti,2
edinorojenec,2
šiven,2
gloss,2
odpustljivost,2
histereza,2
patriotičen,2
povezljivost,2
zaporka,2
primikalka,2
kovalen,2
pepeljenje,2
figarski,2
resnež,2
nepreglednost,2
centralizacija,2
zaritati,2
izglasje,2
stereometrija,2
salamijada,2
prepojenost,2
brezobresten,2
predslovenski,2
paleografija,2
sladkosnednica,2
cevkar,2
ujeden,2
rezimirati,2
saksofonistka,2
širokoprs,2
širokonos,2
runast,2
junčji,2
zakljukati,2
silvestrovski,2
drenovina,2
valah,2
baharija,2
čevljarjenje,2
volanica,2
družinče,2
citraš,2
vzhodnoslovanski,2
vzgojeslovje,2
natič,2
našemljenec,2
samum,2
nikljev,2
razveti,2
denacionalizirati,2
preverjenje,2
prezasičenost,2
dudlja,2
razsoljevati,2
epigramatik,2
velepodjetje,2
regionalec,2
domu,2
hegeljanec,2
naleten,2
zlogovnica,2
zahodnoslovenski,2
zdravništvo,2
cilindrast,2
druhal,2
zvrhoma,2
lišpavost,2
zarobljenec,2
preklenski,2
arnavtski,2
zmodriti,2
besedolomen,2
rousseaujevski,2
teocentričen,2
štabovec,2
stereotipnost,2
odnehanje,2
postumen,2
potratnik,2
prebrizgati,2
veslina,2
jagodje,2
sinklinala,2
poslovaniti,2
nostrificirati,2
kominterna,2
brezstrastnost,2
korzo,2
okom,2
stroškovnik,2
bombaževina,2
kampist,2
polprikolica,2
maksimka,2
razpočenje,2
boh,2
fortran,2
šlapica,2
neprikrajšan,2
okornež,2
lociranje,2
pobirač,2
zapetljati,2
slišaj,2
začetništvo,2
benjaminček,2
jesetrov,2
padavičen,2
oživčevati,2
blokator,2
antifeminizem,2
transgen,2
neznalec,2
pobočen,2
titanat,2
deltoiden,2
rimokatoličan,2
migljav,2
penzijski,2
buša,2
neumerjen,2
nekakov,2
gozdnogospodarski,2
svetobolen,2
imperatorski,2
drvarica,2
nevropsihiater,2
kengurujček,2
legitimiteta,2
ciceronski,2
nenagrajen,2
vavčer,2
grdavs,2
vazen,2
razhajkati,2
breve,2
spekulativnost,2
lotion,2
pomaden,2
predornina,2
multivizija,2
sklicatelj,2
srečelovec,2
telegeničen,2
spreminjavček,2
obrobnik,2
sulfonamid,2
sekvester,2
radiodifuzija,2
čigaver,2
rodnik,2
pametnost,2
deformacijski,2
povzdiga,2
zalitje,2
aerobičen,2
primojdun,2
katedrski,2
kozavost,2
razkokodajsati,2
babka,2
petrokemija,2
premaganje,2
skupinovodja,2
fenek,2
obkopati,2
bioaktiven,2
kurilniški,2
ekvivalenca,2
nezglajen,2
samogradnja,2
zvoliti,2
oksidul,2
zveznost,2
izpleti,2
črvojed,2
oglariti,2
siliranje,2
pridobitnost,2
povaljevati,2
kratkoča,2
gnezdast,2
molski,2
poddel,2
deželski,2
politikantski,2
tubit,2
sočiti,2
prekritje,2
oljčnik,2
kineta,2
potuljenec,2
intoleranca,2
rožičkast,2
končavanje,2
odolin,2
gožva,2
pokomunističen,2
sovplivanje,2
streljanka,2
šestpasoven,2
adventist,2
kmetiček,2
gizdavec,2
evropskost,2
gruščevje,2
frekventnost,2
zvezdaš,2
mojdunaj,2
prisukati,2
zrcalovina,2
počepka,2
zdolgočasenec,2
alveolaren,2
evnuški,2
niansiranost,2
saldakontistka,2
sokaznjenec,2
zataliti,2
kaminast,2
neizpiljen,2
teizem,2
spletkarstvo,2
kratkodlakar,2
zborovališče,2
masakriranje,2
slabina,2
pevati,2
štiristopen,2
razvoznik,2
razlastniniti,2
oramje,2
spreminjavost,2
oglaševalen,2
nediscipliniranost,2
ugristi,2
konjarski,2
porcijski,2
etatističen,2
corrida,2
nedosežnost,2
potanek,2
mahovec,2
aeronavtika,2
franžast,2
strunar,2
graviren,2
dvigalnik,2
pravljičarka,2
napadalski,2
sovprežen,2
prikliti,2
krulec,2
enačica,2
ravsniti,2
razgovarjanje,2
natečajnik,2
nespametnež,2
napošev,2
štihati,2
gvardija,2
kosilen,2
gorgonski,2
zasolzeti,2
dvokrp,2
astrahanka,2
vseučiliščen,2
enoreden,2
klobučen,2
higroskopičnost,2
konfliktnost,2
biomedicinski,2
prhkost,2
soodločanje,2
zdehanje,2
naganjanje,2
robek,2
elektrovod,2
proja,2
ploščada,2
nirvanski,2
deblovje,2
aprioren,2
muesli,2
njuhalen,2
žeparka,2
drst,2
lumpanje,2
vzbruhniti,2
zbrbljati,2
ulomiti,2
filozofem,2
iznajditeljski,2
sip,2
gučati,2
antikviteta,2
detečji,2
neažurnost,2
kališče,2
odcepen,2
balkanstvo,2
mikrovezje,2
sfilirati,2
plohast,2
dežnikarski,2
odpuščenec,2
diastoličen,2
trenden,2
flokulacija,2
kolaborantstvo,2
ovčina,2
hiperboloid,2
polkrepek,2
ugasitev,2
prijavitelj,2
evfemističen,2
gerontološki,2
gnojivo,2
specificirati,2
trhleti,2
navadica,2
presoden,2
nakresati,2
mestnost,2
šiti,2
caravan,2
terminer,2
kustodinja,2
prekinjevalec,2
strokovnjakarski,2
osnovanje,2
polnomad,2
videodisk,2
činkvin,2
lokalizem,2
štirikapen,2
glinokop,2
grebenika,2
večzložnica,2
sečninski,2
zacopotati,2
pregoljufati,2
korček,2
circa,2
oblikoslovje,2
dosoliti,2
skuliranost,2
komparativ,2
kriticizem,2
rejverka,2
vriščav,2
dovoziti,2
spajkanje,2
panjiček,2
grtanec,2
concorde,2
veleposest,2
mahovka,2
dovajalen,2
plinarniški,2
študiranec,2
borjač,2
bažiljka,2
spodnjak,2
internacionalec,2
podržavati,2
splovitev,2
neporaben,2
pohujšljivec,2
odparkirati,2
citronov,2
vrebati,2
preverljivost,2
projektantka,2
parfumiranje,2
prekriževati,2
mamogram,2
mandarinka,2
anoreksičarka,2
priletnost,2
obračaj,2
zastrašitev,2
generalštaben,2
negosposki,2
dotistihdob,2
smodka,2
okrogloglavec,2
vedečnost,2
vojnohujskaški,2
somentorica,2
zasmehovalka,2
parniški,2
izsahel,2
kopališčen,2
odtistihdob,2
transcendiranje,2
uročnik,2
maksimirati,2
skita,2
skoporitec,2
datirka,2
beladona,2
ugreti,2
minucioznost,2
vzplamenevati,2
tovariševanje,2
javnoupraven,2
profesionalizirati,2
kromirati,2
popenjavka,2
fisura,2
lacanovec,2
poneumljenost,2
krščanskodemokratski,2
majevtika,2
drozganje,2
farmakolog,2
brbra,2
emancipacijski,2
bluzen,2
atomističen,2
kavcijski,2
trinajstka,2
odklopen,2
avč,2
škrtljaj,2
vrholeti,2
mučilo,2
anonsa,2
poitalijančiti,2
primitivističen,2
rajželjc,2
drsten,2
globalist,2
onečistiti,2
nezgrajen,2
voluminoznost,2
trskast,2
infuzorij,2
palij,2
stražišče,2
rezkalo,2
bičnik,2
restrukturirati,2
teurgija,2
zrelišče,2
amba,2
popoldanec,2
trivrstičen,2
rotarijski,2
enofazen,2
starica,2
kosmača,2
arijanstvo,2
dohajanje,2
neleposloven,2
obračalka,2
blodišče,2
ansambelski,2
tapetar,2
sedalen,2
salicilen,2
aksiomatika,2
obnavljalec,2
citoplazma,2
zavinek,2
veščak,2
sesalski,2
akcentuirati,2
rdečenog,2
nezložen,2
razstrupljevanje,2
krščenik,2
tjulnjica,2
limba,2
senatski,2
vdolbenost,2
naratologija,2
simbiotičen,2
ajdovec,2
implantacija,2
judikat,2
fizkulturnik,2
oriks,2
kalanka,2
zaglaviti,2
vestfalski,2
prorektor,2
radikalnež,2
gubernijski,2
presevanje,2
korumpirati,2
polkrožnica,2
poslovenjenje,2
nadlanka,2
bršlinje,2
kreditor,2
biomehanika,2
prevodnica,2
formar,2
mnogoznačen,2
zbrinc,2
klativiteški,2
kardiograf,2
vrtenina,2
ščipljaj,2
sprožitelj,2
kobulček,2
potvora,2
japonec,2
prerajanje,2
instrukcija,2
razslojevanje,2
medonosen,2
obdirjati,2
jezljivka,2
metodik,2
larinks,2
pospančkati,2
pritegovanje,2
zverstvo,2
murnovski,2
pravzrok,2
ovnica,2
močan,2
lesostrugar,2
naveličanje,2
zburkati,2
abstrahiranje,2
produkten,2
strupenjak,2
brezrog,2
gubanica,2
členovit,2
dobrodejnost,2
zov,2
sporadičnost,2
šalabajzer,2
vabilen,2
progres,2
mucin,2
protijedrski,2
drogiranje,2
centrifugirati,2
čevljariti,2
indicirati,2
zriti,2
pasovec,2
nepripet,2
sofinancer,2
frčkati,2
kunovina,2
okuženje,2
zavratnež,2
podoknik,2
lister,2
mirje,2
prebujevalen,2
odpeljavati,2
enodušnost,2
razlaščanje,2
pokaziti,2
podkovanec,2
antonim,2
endogamija,2
mlajši,2
zmanikirati,2
osamljati,2
rezač,2
samoveličje,2
naplačati,2
romarica,2
strujati,2
casting,2
negorljivost,2
peceljček,2
cepetniti,2
dvajsetletje,2
krpanovski,2
snubaški,2
zazdraviti,2
dvanajstina,2
vprogramirati,2
pojasnilen,2
rojalizem,2
poganček,2
kotalkarica,2
kodicil,2
slonast,2
viničarjev,2
kupčijica,2
bradeljnica,2
durca,2
plodnica,2
oktaeder,2
selenov,2
javljalnik,2
deodar,2
eksaltiran,2
antiimperialističen,2
simentalka,2
nedomiselnost,2
sektantstvo,2
hipertonija,2
delitelj,2
elektroden,2
obgraditi,2
zrastek,2
dekadentski,2
pribaviti,2
sladokuska,2
porevolucijski,2
štrkati,2
odvzetje,2
didaktik,2
šabraka,2
menjalniški,2
očigled,2
jadrniški,2
advokatka,2
habiti,2
pripregati,2
izločevalec,2
personificirati,2
odločevati,2
kuš,2
osmotski,2
priporočanje,2
večdimenzionalnost,2
rušilnost,2
girokompas,2
vsikdar,2
krajinarstvo,2
integralnost,2
plaščar,2
čilijev,2
bogatinka,2
glavura,2
sofinanciranje,2
mojduš,2
vivček,2
popolnitev,2
glasovir,2
nasajenost,2
ulje,2
letoviščen,2
galant,2
hramček,2
ovinkarski,2
etan,2
nedognanost,2
veličje,2
zagozdenje,2
fenolen,2
inspirator,2
saninec,2
ljubavnica,2
paleozoik,2
hekati,2
zatilnica,2
diskriminanta,2
kvantač,2
kontrastnost,2
vegetabilen,2
sredotežen,2
samina,2
začenčati,2
melanin,2
sinhronizacijski,2
bulav,2
pooblaščenka,2
šalast,2
zažemati,2
podričniti,2
storno,2
preštetje,2
ostva,2
medievalistika,2
učiteljiščnik,2
raftanje,2
samičica,2
dogmatičnost,2
načelništvo,2
punktacija,2
pretendentka,2
šotnat,2
medenost,2
harmoničnost,2
fotoelektričen,2
travišče,2
bobi,2
mejdan,2
črepnja,2
strega,2
kafrovec,2
antirevolucionaren,2
perutninar,2
hajdi,2
lakotnost,2
ljubiteljstvo,2
aneksijski,2
zakolebati,2
tehnologinja,2
ubesedovalen,2
sfiniširati,2
sokandidat,2
pilo,2
pha,2
sesip,2
tajkunski,2
timing,2
imoralizem,2
sostanovalski,2
trz,2
diakonski,2
diverzijski,2
distributiven,2
hropljaj,2
tehničar,2
žalnica,2
negodnost,2
oljkovina,2
srbljiv,2
štirimotornik,2
predpostavljanje,2
pagina,2
omreževati,2
nakoličiti,2
cinov,2
zletavati,2
prirediteljica,2
nezlagan,2
artikuliranje,2
kontrašpijonaža,2
narkoscena,2
ustavnopraven,2
kreč,2
štorja,2
primoliti,2
razplastiti,2
slajenje,2
kosmičiti,2
pravec,2
izpadek,2
drugokrat,2
ugonabljanje,2
deflacija,2
fluorov,2
penzionirati,2
pridobitven,2
golšav,2
neraba,2
nepočakanost,2
razpolagalen,2
citrin,2
manioka,2
pomagalec,2
kremenčast,2
enosedežnik,2
otorinolaringologija,2
udobnež,2
volilka,2
usekavanje,2
tančičen,2
vladarstvo,2
pev,2
interkalaren,2
peroralen,2
predpražen,2
nabavka,2
odpreči,2
reguliranje,2
zakraj,2
sklonirati,2
marod,2
štirisedežen,2
delničarka,2
težkometalski,2
pepita,2
opart,2
mižek,2
plotun,2
kremenitost,2
diereza,2
lepočuten,2
tkaninast,2
nepopisljiv,2
prepaska,2
redaktorski,2
klekelj,2
oman,2
vkrcevati,2
egomanija,2
vidia,2
izomorfen,2
soldek,2
hap,2
zaplečnik,2
zibela,2
nalezljivost,2
tkalstvo,2
grbač,2
svilenkast,2
pobiralen,2
sentimentalec,2
neobraščen,2
zapeljanost,2
črnuhar,2
šklopniti,2
pasijonski,2
raver,2
cmokač,2
prismojenka,2
oštrcati,2
čeren,2
predalpski,2
športnost,2
episkopat,2
odrc,2
daljnovidec,2
nedolg,2
gnezdilka,2
bogopodobnost,2
premaganka,2
prekristalizirati,2
disciplinaren,2
zasanjanec,2
mizogin,2
kolotek,2
beretka,2
bakteriologija,2
vsevedež,2
ženitba,2
dozdevanje,2
deklamacijski,2
bombardir,2
magnetit,2
udeležitev,2
nepolnoleten,2
sodoživljanje,2
unitaren,2
beteg,2
lobodika,2
ribarstvo,2
včrtati,2
zmrzišče,2
klinkati,2
prirobantiti,2
črtkati,2
svetohlinka,2
izdihavanje,2
spredati,2
bakhant,2
arhivolta,2
piknikirati,2
orožnica,2
latentnost,2
mikroval,2
žličen,2
čopiček,2
šimpanzinja,2
zamaščenec,2
netopljiv,2
mišičavost,2
večuporabniški,2
našiliti,2
kajbica,2
zatesnjevati,2
izmenski,2
tipkalnica,2
štofast,2
zračilen,2
namišljenost,2
vpeljavanje,2
kramljač,2
prepaž,2
podnaslavljanje,2
elektroskop,2
bazarski,2
tata,2
triletje,2
gotik,2
preludirati,2
tlačiteljica,2
preobraževanje,2
izčiščenost,2
zemljiškoknjižen,2
netransparenten,2
belocveten,2
prepovršen,2
oštija,2
trdoten,2
orgličar,2
ugib,2
jajčastolisten,2
braniteljica,2
tehnizacija,2
hihetanje,2
asketstvo,2
nikogaršen,2
kravlanje,2
superpozicija,2
ščekati,2
prekrvljenost,2
pohodnica,2
zamenjalen,2
zatemnilnik,2
topolisten,2
raznožen,2
grbec,2
občanski,2
neplaniran,2
facialis,2
priveza,2
husky,2
deželnozborski,2
legica,2
nazadnjakar,2
halogen,2
snubitven,2
vnetljivost,2
banovinski,2
zalisten,2
doživetost,2
klajen,2
tercijalec,2
vidovica,2
izbrskavati,2
konkubinat,2
federalist,2
aglomeracija,2
skracati,2
kreditiranje,2
antilopin,2
gozdarjenje,2
stotisočak,2
odrez,2
raportiranje,2
omreženost,2
pinka,2
izabela,2
vrstilen,2
strnič,2
razslojiti,2
brezličnost,2
fabulirati,2
malovažen,2
prednaročniški,2
dušegrejka,2
družbin,2
kopjast,2
ozobje,2
pikon,2
trdokožen,2
čutnonazoren,2
drevesnat,2
naselbinski,2
skorigirati,2
neprekinjenost,2
levant,2
trompeta,2
protivesje,2
dokazovalen,2
misterijski,2
mrkač,2
omejitven,2
enoumnost,2
zakisati,2
honorirati,2
pretavati,2
asinhronski,2
ubiralec,2
sopogodbenik,2
sprijem,2
razmnožek,2
papeževati,2
lanser,2
ješčen,2
presumpcija,2
troceven,2
polpreteklost,2
nezabaven,2
odpravek,2
posledek,2
tolstojanstvo,2
prekapnica,2
polepšavati,2
vozotaj,2
jerob,2
antifašistka,2
sfenati,2
tumpec,2
ugledališčenje,2
solišče,2
pobožnica,2
odtržek,2
zidariti,2
prašnica,2
ribolovski,2
prolegomena,2
insinuirati,2
pretežnost,2
prečloveški,2
špartanstvo,2
avtarkija,2
kroton,2
turirati,2
dečec,2
mehanističen,2
utrinjač,2
kopaški,2
oblet,2
izstružiti,2
knjigoljub,2
prevezovališče,2
ščitoglavec,2
vrezen,2
sistemizirati,2
protinski,2
hihikanje,2
bioindikator,2
ravnateljevati,2
bandoneon,2
zafrleti,2
žagarski,2
jermenarski,2
burkavost,2
razsaditi,2
zlovražen,2
fosilizacija,2
sramotilec,2
pletilnica,2
sestradanka,2
tenzorski,2
grezniški,2
črnovka,2
akcidenca,2
manualec,2
ranca,2
zlodejstvo,2
čebrnjati,2
zaprepastiti,2
soočenec,2
zamračevati,2
objezerski,2
avtoriteten,2
mehanicizem,2
sotekmovalka,2
pokostnica,2
neomenjen,2
porogljivec,2
handicap,2
četrttonski,2
dvojinski,2
bilkica,2
teatralika,2
kolokacija,2
neevidentiran,2
jugonostalgik,2
izkušenec,2
konvekcija,2
močeril,2
obubožanec,2
nasilstvo,2
strahopetnik,2
belorep,2
nezamrznjen,2
pogovornost,2
mikročitalec,2
kožar,2
antialkoholik,2
zagibati,2
hidrolog,2
katorga,2
dieceza,2
gubiti,2
vtisnina,2
zemljak,2
raztopitev,2
zapeketati,2
olepševalec,2
primerjalec,2
predlaganje,2
prestrega,2
grofovstvo,2
sadjarski,2
eten,2
prekrtačiti,2
rašiti,2
noema,2
hčerica,2
preslikavanje,2
štekljača,2
pogačast,2
ekspertka,2
parenhim,2
sfantazirati,2
tajnikovanje,2
vlagoljuben,2
razsipnica,2
vsejugoslovanski,2
smilečen,2
nepreluknjan,2
videoumetnost,2
preiskovanka,2
orientiranost,2
zbetonirati,2
poganjač,2
korupten,2
ciganiti,2
komercializirati,2
razpljuskati,2
razglašenost,2
samoupravljalec,2
stabilnosten,2
vsemir,2
kumulonimbus,2
osuvati,2
barantalec,2
ujahati,2
honoriranje,2
velikanskost,2
razminiranje,2
zgodovinarski,2
sifonarica,2
šarpija,2
škrabati,2
rusinščina,2
spuščaj,2
oplemenitev,2
sužnjica,2
skvarjenost,2
štokavski,2
dimorfizem,2
šenilja,2
nevropsihologija,2
preselitven,2
transformativen,2
antireklama,2
osončenje,2
slepčevski,2
žičniški,2
nespojljiv,2
usodepoln,2
sekovski,2
falangističen,2
konkuriranje,2
prirogoviliti,2
rejting,2
škrba,2
rakita,2
marofski,2
zaklokati,2
potrebušina,2
vseljevanje,2
polarizacijski,2
prišivati,2
koronarka,2
superintendent,2
pregrizovati,2
zornice,2
belokožec,2
paden,2
diplodok,2
piškavost,2
transseksualnost,2
proizvajalnost,2
pivotoč,2
anabaptističen,2
vražar,2
monopolističen,2
sortirnik,2
nartnica,2
portfeljski,2
zlost,2
antikomunističen,2
množitev,2
propalost,2
tri,2
razbolevati,2
juhten,2
nefunkcionalnost,2
nogavičar,2
umišljava,2
bloganje,2
dolgočasnica,2
kurentovanje,2
tihožiten,2
doplavati,2
miazem,2
zlotvoren,2
nalistati,2
nestrokovnost,2
vivisektor,2
doktrinalen,2
pomladanji,2
škricast,2
pacemaker,2
podspol,2
podsekavati,2
svita,2
psihosociologija,2
žargonizem,2
propagandistka,2
poliamid,2
brlogar,2
prevzetovati,2
neporušljiv,2
kamenkost,2
zdravička,2
prežavost,2
razžigati,2
antifonski,2
samstvo,2
ribojed,2
garn,2
karateistka,2
zasvedrati,2
prevesa,2
cinkati,2
pridnež,2
kvasec,2
preprijazen,2
opredeljivost,2
ognjevzdržen,2
kotati,2
raziskavati,2
kabrnek,2
kavernozen,2
barkica,2
poslovica,2
deloholičarka,2
potezalo,2
trombonist,2
pozlatarski,2
majorski,2
priletnik,2
radioteleskop,2
hudobar,2
vzvoden,2
vezilec,2
vršitelj,2
instruktorica,2
cinerarija,2
sprijemanje,2
ustrahovanost,2
naapriliti,2
menišič,2
spomagati,2
preganjalka,2
tresket,2
reduten,2
podjemen,2
izslikati,2
ulakotiti,2
socialnorealističen,2
zredka,2
sanacijski,2
kristaloterapija,2
pravdnik,2
vejanje,2
marvin,2
elektroterapija,2
naponski,2
ličkovina,2
voščenje,2
inkorporacija,2
poročilce,2
večkulturnost,2
ovračati,2
biciklist,2
tretjekategornik,2
impregnacijski,2
umetnjakar,2
disjunktiven,2
ustaljevalec,2
predrgniti,2
liburna,2
dozoriti,2
lavinski,2
spakedranka,2
proforma,2
razmikanje,2
prijenljivost,2
zaplameneti,2
stearinski,2
nasprotstvo,2
encimski,2
prepovedovalen,2
stejk,2
zmedenka,2
zadrčati,2
zacvreti,2
unitarizem,2
upodabljavec,2
stisnjenec,2
samoporjavitev,2
češminov,2
vročevalec,2
križevje,2
polstoletje,2
menedžerstvo,2
obsenčiti,2
izmojstrovati,2
parfumerijski,2
vaditeljski,2
beneškoslovenski,2
predgovornik,2
gniloživka,2
vijakar,2
bontonski,2
strad,2
električarstvo,2
mikrostruktura,2
nalogodajalec,2
hudobček,2
pokljunčkati,2
ožreti,2
pripombar,2
eksanje,2
zablisk,2
blogerka,2
poklenkavati,2
češulja,2
tangenten,2
trumica,2
vremenoslovski,2
trde,2
postrezen,2
samozaložnik,2
sajav,2
preobremenjevanje,2
prazniški,2
higroskopen,2
istosrediščen,2
brezvretenčar,2
pristopanje,2
ondoten,2
petlja,2
descendenčen,2
vseprek,2
cimprati,2
neperiodičen,2
likerski,2
jejžeš,2
zastrug,2
leskovina,2
presuvati,2
aviacija,2
upaliti,2
heterozigoten,2
štirirazreden,2
kislast,2
doseljenec,2
plečen,2
kakavast,2
koženica,2
štramast,2
izmenjalen,2
plavnik,2
cukrast,2
hrustavec,2
nezadolžen,2
štija,2
sodruga,2
samorazumevanje,2
lakajstvo,2
nasedlina,2
širokopoteznost,2
brzonog,2
čohniti,2
nerazgledanost,2
kalilnica,2
vzletavanje,2
agitpropovski,2
režen,2
fračar,2
čevljarna,2
prijemalen,2
preizkušanec,2
kosmatulja,2
pretisnjenost,2
consulting,2
zamavčiti,2
mahast,2
ovratniški,2
čeča,2
kurirati,2
lužnina,2
pozicionirati,2
nepristojnost,2
plenjati,2
tisočglasen,2
spolovinarski,2
debelka,2
astrofizikalen,2
nezatajljiv,2
tabujski,2
daktilograf,2
velecveten,2
rondel,2
pricopotati,2
pesmariti,2
neizvežban,2
dekontaminacija,2
sferoid,2
centrumaš,2
osimski,2
udnina,2
metuljnica,2
okradenec,2
brezskrbnež,2
dobaviteljica,2
žgalina,2
tigrski,2
košutnik,2
zanikavanje,2
zažuliti,2
strepati,2
trigonometrijski,2
razuditi,2
odčesniti,2
mrzloben,2
privrevati,2
zemeljskost,2
solipsist,2
platonik,2
prvokategornik,2
upropastiti,2
kakošen,2
prepredenost,2
izpolnjiv,2
prekaniti,2
preliven,2
pobljuvati,2
polodrasel,2
dvestoevrski,2
neizšolan,2
mesožerec,2
nesprejetje,2
razcepljiv,2
špehovka,2
eksplicirati,2
podkupovalec,2
dielektrik,2
zadežiti,2
moljast,2
razmet,2
permisiven,2
samonosen,2
superfosfat,2
ahasverstvo,2
neutolažen,2
graševina,2
uplahovati,2
ubožniški,2
vnemanje,2
državništvo,2
oblikovalen,2
tlačanka,2
apotekarica,2
muzičnost,2
ekspropriacija,2
deist,2
opraševalen,2
štapa,2
kandidaten,2
anoden,2
jad,2
mogočnjak,2
želoden,2
škop,2
opeklinski,2
agar,2
porebrnica,2
zlovesten,2
osepnice,2
četrtton,2
režimovec,2
izvetriti,2
melamin,2
hotljivec,2
opombica,2
vombat,2
adlatus,2
hitlerjanstvo,2
ultradesničarski,2
rejon,2
ustanovnik,2
polaj,2
plebanuš,2
sekalnica,2
porabnost,2
listovnik,2
zresnjenost,2
bombastičnost,2
asertiven,2
hiromantija,2
zarositev,2
birokratizacija,2
naselek,2
snegobran,2
pretihniti,2
vadljati,2
sefard,2
fetišizirati,2
fabijec,2
komprimiranje,2
honvedski,2
šestojanuarski,2
primerček,2
kanalen,2
polkrven,2
prelatski,2
sčivkati,2
sikofant,2
topliti,2
megahertz,2
panešplja,2
pohotnik,2
prismodica,2
žvrkljanje,2
poapnenje,2
zamrgoleti,2
početek,2
pobuden,2
predikat,2
policentrizem,2
reagiranje,2
soinvestitor,2
deklinica,2
razredniški,2
makartizem,2
jugoslovenar,2
tangirati,2
razmahovati,2
pretaliti,2
deblak,2
trčenost,2
tatarec,2
eruditiven,2
odmrlost,2
sindikalistka,2
škripot,2
polivalenten,2
tedanjost,2
kozjereja,2
analog,2
obličen,2
devoten,2
težina,2
zlatokljun,2
virološki,2
šribar,2
praskniti,2
turmalinski,2
iznesti,2
nekompromitiran,2
zamrkniti,2
samoplačnik,2
velter,2
konvencijski,2
glikogenski,2
postekliti,2
kokonski,2
zakonolomski,2
zakitati,2
hetero,2
melioracija,2
kropilen,2
koračaj,2
izropanje,2
kristalka,2
logopedski,2
stročje,2
znamenjce,2
hops,2
veččlanski,2
priglasitev,2
izkoščičiti,2
koordiniranje,2
povodnjak,2
upovediti,2
kiveta,2
disponirati,2
omegliti,2
plesnivec,2
glavičen,2
umišljanje,2
otavič,2
talivec,2
grebenar,2
balansirka,2
vraževerec,2
zakompleksanost,2
neizpisan,2
krogovičje,2
poslaniški,2
kupinar,2
premišljevalec,2
zaup,2
gaža,2
nutrija,2
mišičnat,2
sirotkast,2
remake,2
reproduktivec,2
dumka,2
presamoten,2
klafarski,2
vlačugarstvo,2
favnističen,2
dlančnica,2
rezbarstvo,2
nominativ,2
univerzitetnik,2
jabolkast,2
izobčevati,2
voščilec,2
učenjakarski,2
nabavnik,2
izpitost,2
pagat,2
balzovina,2
meglina,2
kavdrati,2
juckati,2
ganjenje,2
aviatičen,2
enharmoničen,2
poedin,2
klaviaturist,2
poklapiti,2
demonstratorka,2
palindrom,2
soloakcija,2
klečeplastvo,2
isto,2
cveliti,2
zatušati,2
zasanjariti,2
kolaboracionističen,2
zavrnitven,2
rakotvoren,2
čarobnica,2
imenoslovec,2
telesnokulturen,2
oksidativen,2
pipalka,2
mrtvenje,2
pokinkavati,2
zaštepati,2
črikati,2
delazmožnost,2
kalcit,2
drugošolka,2
gastričen,2
postulirati,2
acidoza,2
oblikovitost,2
pištolar,2
dobavljiv,2
okrepčevalen,2
odtemnitev,2
pokoravanje,2
polemičnost,2
okrneti,2
trinitnik,2
mrzlokrvnež,2
neizvršljiv,2
konfirmacija,2
selektivnost,2
razložitev,2
zenbudizem,2
antidemokratičen,2
nespoznatnost,2
rebelirati,2
genealog,2
protiatomski,2
pokrovec,2
stacionirati,2
ovojka,2
spreviti,2
videoprojekcija,2
cagavost,2
erozijski,2
panešpljica,2
brazilka,2
samoopraševanje,2
pravopisje,2
prelepljati,2
mevljati,2
usmrajenost,2
ozkolisten,2
predpoldan,2
zbistritev,2
kneštvo,2
samoobsodba,2
zalasnica,2
podrsovati,2
preobloženost,2
razvezniti,2
rusica,2
gazpacho,2
figuralnost,2
